p.value,m.z,t.score,r.t,pos_inx
0.00900697393819839,137.04478,10.2664567524899,0.9605,TRUE
0.00903583668651628,721.31853,10.0173252674971,5.891,TRUE
0.00905295454692161,471.1447,-4.7749527612224,3.7663,TRUE
0.00907173204745116,357.29803,-9.50767530115629,8.8863,TRUE
0.0090784245379122,474.37738,-7.5710727259465,9.5059,TRUE
0.00910904942251615,265.25123,8.58141638962492,9.5158,TRUE
0.00914800760472592,393.24556,4.75564354221339,4.6503,TRUE
0.00917623166928651,587.46847,5.90838787110622,10.6209,TRUE
0.00919246246629277,376.31716,10.0946350272922,9.0565,TRUE
0.00920713079191964,283.12509,4.72964865367819,4.4018,TRUE
0.00924203447411463,347.19128,-9.0173967291104,1.7376,TRUE
0.00925863014958245,376.29597,8.30516341997162,10.8888,TRUE
0.00927720196775524,677.36969,-4.75913916910919,8.8515,TRUE
0.00928013714603402,290.97845,8.8760340339491,1.0068,TRUE
0.0092986945739979,1047.04022,-9.92614174959873,8.7211,TRUE
0.00931934069412088,309.23879,5.58642625170714,7.4452,TRUE
0.0093582493992656,155.08206,10.1212869959428,1.2214,TRUE
0.00936903138631967,212.16342,9.57939942917693,6.3883,TRUE
0.00937286228080353,336.87037,9.55142532009092,0.8223,TRUE
0.00937492003988271,265.15338,-7.50245724755497,3.5185,TRUE
0.00937743269335865,326.30395,10.1188429209283,9.3482,TRUE
0.00938425678465891,510.35379,-6.04965414254491,10.2,TRUE
0.00942531636855741,589.31728,-8.68889733159877,4.5604,TRUE
0.00943134812569586,396.36178,10.2161566998677,9.8504,TRUE
0.0094681930381243,293.06169,-7.28765697056452,0.7677,TRUE
0.00947312203181083,549.38099,5.06428309132799,9.2719,TRUE
0.00950837924185523,354.93198,-9.08976251996526,0.627,TRUE
0.00951573119536241,710.65147,10.1742299280362,0.7137,TRUE
0.00952841319081382,322.25205,9.64467678016752,8.5376,TRUE
0.00952879135490697,794.61246,9.99752691166751,0.7125,TRUE
0.00954345343922249,525.88128,7.88632091716606,9.3705,TRUE
0.00957005725062501,626.69047,10.0231737939666,0.7057,TRUE
0.0095804206705437,275.19933,4.69919527704956,8.2345,TRUE
0.00959760406187532,630.94477,9.83371832809076,5.7731,TRUE
0.00960417058598756,356.29685,10.0844808473223,9.4701,TRUE
0.00960824044472754,247.12948,10.0861542527811,5.0507,TRUE
0.00964382901570558,208.88301,9.50835275471406,0.6854,TRUE
0.00965943273780138,376.31211,6.06400673084839,9.3304,TRUE
0.00967285969076018,355.31923,7.23736426238199,10.4222,TRUE
0.00967391656784943,148.06055,4.91634720350729,0.9081,TRUE
0.00968261244494372,292.26,5.55324633580375,9.5293,TRUE
0.00969577516345156,182.07794,9.98960770482626,2.6925,TRUE
0.00969680196000206,260.09049,7.3436908658529,5.9462,TRUE
0.00971685415973483,283.22614,7.42144577274443,9.4331,TRUE
0.00973210101104796,430.15502,-9.38889801308355,5.5038,TRUE
0.00974494332176166,394.1961,-6.21802705506278,5.2307,TRUE
0.00976779856148254,294.84259,9.85106302121362,0.6897,TRUE
0.00977235786021938,962.53316,10.0149970301753,0.7027,TRUE
0.00979129831730159,458.89118,-8.6024261429515,3.6542,TRUE
0.00979947292858621,507.26749,-4.80864670579968,10.7955,TRUE
0.00982965791249328,405.26108,8.05304928665812,8.9309,TRUE
0.00983348770062682,376.30436,9.72387216660011,8.545,TRUE
0.00984400492810133,323.12905,-7.68723171024007,5.6807,TRUE
0.0098815004781477,616.66305,9.68714245629875,0.6947,TRUE
0.00988538546246379,180.0868,-8.51165513042534,1.4224,TRUE
0.00989924970132211,449.28573,7.52850064356582,8.7199,TRUE
0.00991636459758112,647.15615,-6.39962160892433,5.9062,TRUE
0.00992312256455305,373.25711,7.5208179791064,7.2479,TRUE
0.00993562926812344,628.68893,9.80728508506437,0.7088,TRUE
0.00997207000617604,531.61968,-7.4305816648498,4.6308,TRUE
0.0099732606661501,661.37787,-9.06189865868281,8.6164,TRUE
0.00998121457387726,209.10693,9.91216548631519,2.8223,TRUE
0.010012185917319,376.34077,5.93188866155058,10.0168,TRUE
0.0100142320531471,343.33768,8.50183385223022,9.3353,TRUE
0.0100193031747179,265.17659,9.78380541898064,7.5619,TRUE
0.0100210510811632,539.22154,-4.9397185435382,8.9588,TRUE
0.0100621164424487,681.42626,9.84468330501715,6.6111,TRUE
0.0100693782062813,378.89816,6.19403643137772,0.8281,TRUE
0.0100710185528309,550.45457,6.12068046958966,10.0234,TRUE
0.0100982613660487,259.02496,9.82386909543277,1.4021,TRUE
0.0101299429024554,800.00641,9.79006398779321,6.14,TRUE
0.0101323081176514,508.23003,9.77790101932977,4.7033,TRUE
0.0101436727709484,540.53339,-6.55736776194791,9.3913,TRUE
0.010173459056314,479.18522,7.78274666502854,1.5799,TRUE
0.0101783209000579,297.29692,7.91268522099464,9.717,TRUE
0.0101800059796054,637.47918,9.6569996374268,10.4713,TRUE
0.0101921000727301,245.22521,9.12019449155452,8.5744,TRUE
0.0102005764840759,964.53305,5.56114743625279,0.7081,TRUE
0.0102511162592439,277.10349,9.49219148026359,4.5981,TRUE
0.0102555224000804,323.04106,9.79658577005724,2.1901,TRUE
0.0102614595834514,279.16717,-8.94725297801501,4.8278,TRUE
0.0102619371936177,467.20682,9.78602896400515,2.232,TRUE
0.0102785785902323,230.24669,4.56827017997166,6.7894,TRUE
0.0102942395072217,485.28826,9.77264979188364,9.0477,TRUE
0.0103182727096918,588.40794,5.32666383614739,6.6942,TRUE
0.0103246171873427,566.42603,5.72670427742341,6.7073,TRUE
0.0103482846823514,374.80703,9.69945379136104,0.704,TRUE
0.0103526503675753,290.84591,9.74472386052603,0.6922,TRUE
0.0103697147836716,525.28568,5.51977779906278,5.5604,TRUE
0.010375245581155,520.98719,-4.55625679535201,9.5325,TRUE
0.0103788895050258,319.1146,4.77348338540719,7.6189,TRUE
0.0103805976304497,458.76824,9.73310138843114,0.7034,TRUE
0.0103936636305434,720.9851,9.69811367081036,5.8999,TRUE
0.0103960674904264,387.20376,7.33375069225232,5.7778,TRUE
0.0104047809583441,367.24407,5.74143601539698,7.7006,TRUE
0.0104072221034413,365.22878,5.65488370871676,7.1321,TRUE
0.0104079872701992,411.25238,4.61503471700228,10.7704,TRUE
0.010419010711876,419.35033,9.17147881906885,9.8585,TRUE
0.0104289311685519,321.31387,7.84203183748976,10.8843,TRUE
0.010443957144483,353.08276,-9.09595246154394,2.0661,TRUE
0.0104489632513677,405.26554,8.79285233149635,9.5378,TRUE
0.0104667658810805,263.23574,5.68984776915915,9.957,TRUE
0.0104731286185504,430.31512,-7.41953923773097,7.4044,TRUE
0.0105123372513818,450.29631,9.58568156684036,9.2178,TRUE
0.0105272176050485,258.10885,9.65202958756914,5.916,TRUE
0.0105740960406183,376.26773,9.57726666886569,9.1835,TRUE
0.0105791283871212,625.17477,-6.45161082719708,5.902,TRUE
0.0105883159044045,331.18667,7.00137900135434,7.7852,TRUE
0.0105989264670197,269.1733,-7.42198981552896,6.5314,TRUE
0.0106228479096279,247.12778,-7.63019639405089,1.3826,TRUE
0.0106247746218191,704.44958,6.34517780199846,6.9945,TRUE
0.0106596561013225,426.74925,-7.34565394347583,4.6678,TRUE
0.0107183894526063,215.13795,7.08945834020611,1.0225,TRUE
0.010759848146348,275.19934,4.72206135083549,7.4925,TRUE
0.0107826744917078,289.11966,7.63749537926098,4.3853,TRUE
0.0107892266949797,340.26646,4.89036173072843,7.6593,TRUE
0.0107971959673458,322.17258,-8.81235060908107,4.0575,TRUE
0.0108100813850104,423.08828,-8.29202779360428,0.9391,TRUE
0.0108252356198601,553.45738,9.15877334388547,9.9443,TRUE
0.0108261178610856,786.68328,9.47179959909097,6.1424,TRUE
0.0108286311044123,277.21497,7.01198549797731,8.4924,TRUE
0.0108380180508589,579.29088,-8.85842055376494,10.2146,TRUE
0.0108561815394142,345.16824,6.68724934409037,5.6399,TRUE
0.0108576956792057,341.13888,-4.84838807420684,5.6658,TRUE
0.010870185138792,715.32797,-7.79390677840058,8.469,TRUE
0.010889841533055,545.19745,-5.28844988889005,5.4092,TRUE
0.0109055571105033,718.27252,4.78613691239809,1.5419,TRUE
0.0109231059498005,355.28276,-9.42799446824632,8.7249,TRUE
0.010944214938608,285.24116,7.918212756145,8.7792,TRUE
0.0109565272325356,390.31989,6.75629878374433,8.5804,TRUE
0.0109652100925302,313.15339,-8.3139264998,4.9957,TRUE
0.0109727391619983,376.80542,9.45574636195752,0.6959,TRUE
0.0109923568186817,382.2937,8.82150384144261,9.0214,TRUE
0.0110131299943461,702.62184,9.24663351164648,0.7009,TRUE
0.0110207105765202,343.33769,8.86133417792539,9.0653,TRUE
0.0110252345509929,301.21235,8.48959978939986,9.3275,TRUE
0.0110579591106464,266.99382,8.85123393117236,4.768,TRUE
0.0110904048196039,185.07737,9.17151086564323,2.1071,TRUE
0.0111021252513072,863.42202,-4.77536977050034,8.5693,TRUE
0.0111095792345139,297.2408,8.21614943710758,8.6569,TRUE
0.0111351347583495,987.40156,-7.61310845846016,7.8558,TRUE
0.0111425775260562,457.34845,7.22640952427534,9.645,TRUE
0.011145217466733,310.62836,7.61044816444395,10.0518,TRUE
0.011163915011718,621.43405,5.29183892971468,6.6105,TRUE
0.0112535072357721,544.33629,-6.00430544359562,9.7266,TRUE
0.0112658668212638,238.10625,7.88898501705999,3.0393,TRUE
0.0113078243528215,387.27483,7.96842269652045,10.0301,TRUE
0.011309100988906,532.70108,9.01640962974841,0.6978,TRUE
0.0113156623401177,455.45537,4.48667035277912,8.9902,TRUE
0.0113260033878681,482.34587,-7.06074942510021,7.7037,TRUE
0.0113318848433134,417.12986,5.65904641906523,5.3223,TRUE
0.0113363996740342,395.27503,4.63936537305897,8.6489,TRUE
0.0113841005080677,534.69877,8.49133584831591,0.6978,TRUE
0.011391847271651,531.26595,-8.24860923068639,10.4176,TRUE
0.0114104318238293,509.06504,-7.93304953594345,0.8244,TRUE
0.0114154173088806,206.88478,9.22727999598772,0.6792,TRUE
0.0114240550491473,541.23825,-5.53276809596426,9.2222,TRUE
0.011437473458163,369.23876,5.58207490187796,9.3752,TRUE
0.0114831965707946,719.35913,-4.66325949428955,8.9927,TRUE
0.0114863959008504,259.08395,5.0224769882873,5.7863,TRUE
0.0114895593212721,343.19616,-7.59413937998777,2.1158,TRUE
0.0115060881695484,253.13986,4.87577673074684,7.5294,TRUE
0.0115278024677282,652.43235,7.78645023224998,8.5483,TRUE
0.0115402021055918,501.81005,8.17534059015657,0.7281,TRUE
0.0115406985450324,261.10853,4.96047931334829,6.5575,TRUE
0.0115603484405639,360.21087,-6.29000829311165,4.4845,TRUE
0.0115880816022637,293.20954,4.43540252688463,8.2314,TRUE
0.0115969838465355,355.1011,8.96362230820547,4.7749,TRUE
0.0115975023921018,536.33253,-7.53416174162145,8.1647,TRUE
0.0116011296204336,280.81713,9.16817401894133,0.6941,TRUE
0.0116637509697023,302.20602,-8.88505739623609,4.112,TRUE
0.0116718508540478,628.34221,-7.87800884526839,8.8813,TRUE
0.0116751181042052,500.39302,5.85087657590357,9.6406,TRUE
0.0116788618831097,489.78898,8.51227558807643,0.6628,TRUE
0.0117268107748151,433.20288,-6.96078994399732,5.4031,TRUE
0.0117479058719608,255.23072,8.69645810158293,9.3489,TRUE
0.0117536798199329,701.3606,5.8542077012218,6.1895,TRUE
0.0117717496544094,380.21618,-7.35352154882901,3.8252,TRUE
0.0117720180872037,497.9915,-7.78325056864633,9.7597,TRUE
0.0117907932965929,263.94244,8.59579449656879,0.7245,TRUE
0.0117945390692324,590.54646,-6.23528822695926,9.3235,TRUE
0.0118072180011055,791.39483,-4.91029989200118,5.0262,TRUE
0.0118149369906183,266.11771,4.94158981412395,5.5954,TRUE
0.0118576204530661,295.16411,-8.11795454337561,2.8815,TRUE
0.0118584555569415,641.6689,-8.36939019893998,4.33,TRUE
0.0118634190040441,218.07777,9.04147188984961,5.5311,TRUE
0.0118706203752253,181.13245,8.98365083882577,3.6987,TRUE
0.0118722565504275,187.14326,-6.92387338790414,4.1332,TRUE
0.0119271819678503,269.10596,-4.47116439045622,1.0392,TRUE
0.0119409541698618,115.03805,8.42002143698867,1.4132,TRUE
0.0119603161896072,389.21672,-8.10718188442128,5.1938,TRUE
0.0119642715416291,698.36118,-7.05007450771578,8.6653,TRUE
0.0120304442600505,354.2683,6.27097620819842,9.3785,TRUE
0.0120308627350017,219.10047,8.82999427602075,5.6107,TRUE
0.0120530641406878,275.00624,8.83707375767549,1.0139,TRUE
0.0120567146275087,157.08255,5.33839582014534,1.3538,TRUE
0.0120670437585094,476.25852,8.99021978881438,7.9255,TRUE
0.0120908966360815,427.19384,-8.16370133397112,4.122,TRUE
0.0120919133793718,441.18515,8.9870949293114,1.5414,TRUE
0.0121124504061464,411.27016,-4.35573392120352,7.6207,TRUE
0.0121173485051448,318.20105,-5.10672556629696,3.4108,TRUE
0.0121371039867804,253.25149,8.98816256934413,8.8469,TRUE
0.0121621264256762,226.11735,8.97465787099819,1.02,TRUE
0.0121633974169735,154.02548,8.7876234031626,0.7847,TRUE
0.0121710670991418,282.81477,8.68769204072748,0.6935,TRUE
0.0121884324036937,706.3476,-5.87358148997875,8.6665,TRUE
0.0121982352884411,1179.5208,8.96090130015805,6.1557,TRUE
0.0122150310635509,334.87206,8.88234262732045,0.8229,TRUE
0.0122160235207839,575.35067,8.96408676699722,5.3371,TRUE
0.0122344408683687,147.11183,6.80343864165181,0.6456,TRUE
0.0122376639647897,521.93778,-5.42418179494363,9.5325,TRUE
0.0122602593154392,401.2275,-6.89592118828638,4.1818,TRUE
0.0122850575842252,386.36176,8.89454302877768,8.4343,TRUE
0.0123044199027624,322.05375,-7.21031934954111,1.0642,TRUE
0.0123080965606356,491.26154,-7.27362536957069,4.7473,TRUE
0.0123121701065568,335.21785,4.35694731250714,7.6995,TRUE
0.0123444912121221,331.24655,7.50985775326749,7.3888,TRUE
0.0123802705034251,315.08146,8.12827284191317,5.406,TRUE
0.0124324423164944,281.24633,4.32477256582822,9.5821,TRUE
0.0124364793947231,590.51014,4.45639500232349,9.4238,TRUE
0.0124590600686515,494.2431,8.57518543425633,8.3621,TRUE
0.0124600062062754,614.32249,-8.47216038870647,8.851,TRUE
0.0124666789858582,248.05185,8.75233934065634,5.0569,TRUE
0.0125021894134357,299.10896,5.86386316680477,6.1372,TRUE
0.0125375942570502,294.15346,8.4918552355662,5.4013,TRUE
0.012549465275856,335.24992,5.29680380831037,9.6316,TRUE
0.012551449280263,784.58538,8.35806712074829,0.6972,TRUE
0.0125553029851733,547.32981,5.32593379844558,8.3597,TRUE
0.0125859066429477,546.82027,8.71996022407476,0.8217,TRUE
0.0126206619399995,382.29132,7.77334263909818,8.8028,TRUE
0.0126271582556282,448.74027,8.13475454627344,0.6934,TRUE
0.0126496872569829,536.36922,-5.99903201715924,10.5743,TRUE
0.0126530231250173,247.24086,7.6835986832987,9.9582,TRUE
0.0126645764898096,409.25459,-6.14766828290206,7.3924,TRUE
0.0126683452596313,342.26804,4.30881472954579,9.3691,TRUE
0.0127074646989387,332.28875,4.403796913412,9.6565,TRUE
0.0127185414100176,498.13783,8.78121363357983,2.217,TRUE
0.012749299812517,491.16911,-7.51032427289725,10.3034,TRUE
0.0127844889049636,352.25028,4.37777032062808,6.1832,TRUE
0.0128070762047829,207.10644,5.59536264277901,5.2676,TRUE
0.012810282005673,283.41724,5.63269278224706,9.4352,TRUE
0.0128589474822598,385.1607,8.72725337574249,5.6322,TRUE
0.0128768798916059,454.29119,7.02771638431181,10.8053,TRUE
0.0128828617288261,477.39224,4.4214152313011,10.1537,TRUE
0.0128941453832937,328.28327,7.19164314271175,8.967,TRUE
0.0128987342249343,475.32409,5.70279249453974,6.4902,TRUE
0.0129030495945753,315.26661,6.25252060773302,8.8614,TRUE
0.0129055333844121,304.25984,8.38833709367095,9.4291,TRUE
0.0129308335426639,371.07871,8.28120855691389,4.7856,TRUE
0.0129586499477439,292.84416,8.64694889667545,0.6922,TRUE
0.0129599355385494,380.03858,7.1146960035004,1.0587,TRUE
0.0129700730141153,227.07801,-4.71119965991204,2.2033,TRUE
0.0129731204319417,375.27209,8.62686260429114,7.2635,TRUE
0.0129990947218236,369.2231,6.03390838169381,5.8855,TRUE
0.0130558515800323,443.33272,7.68101538237397,9.3405,TRUE
0.0130616995528441,441.28081,-5.43600094112672,7.1393,TRUE
0.0130660200087503,499.32489,-5.36263653881757,8.96,TRUE
0.0130713667825683,688.52534,-8.34324321325377,9.659,TRUE
0.0130899603351648,472.26136,8.38270111915312,8.3621,TRUE
0.0130999740957008,418.20559,-8.37940703291488,1.4595,TRUE
0.0131044623214637,401.15553,6.5052517297097,5.2899,TRUE
0.0131047690607903,701.49129,4.68111614031812,6.1838,TRUE
0.0131085098328291,327.11593,7.33516206509372,4.7808,TRUE
0.0131145794165917,377.41326,-7.85320722802269,9.2667,TRUE
0.0131173045444308,539.24847,-7.74180427790159,5.1596,TRUE
0.0131404619406111,437.33631,8.60731593452929,8.9254,TRUE
0.0131827911786077,367.24404,4.56056649092779,7.3416,TRUE
0.0131909665694094,165.05364,5.20744220258548,7.787,TRUE
0.0132248480741711,339.65831,6.21891234742511,10.8881,TRUE
0.0132265040397312,231.09984,6.5184106247216,5.2723,TRUE
0.0132469700645071,632.65663,7.43265794486571,0.6823,TRUE
0.0132630087414944,443.26555,4.6279020483286,10.1439,TRUE
0.013283850669709,295.2255,8.47926885681028,8.4918,TRUE
0.0132992393854726,502.32757,-4.95088908190513,9.5319,TRUE
0.0133000718077204,219.13281,-6.07764360342804,1.4172,TRUE
0.0133013605419741,478.26855,-7.6867486257125,1.2863,TRUE
0.013316219154625,418.83325,4.24165443454265,0.8115,TRUE
0.0133286924163864,431.22306,-8.33242239727933,2.0748,TRUE
0.0133618490025232,696.41427,-7.00006473465734,8.7242,TRUE
0.0134048554130891,636.327,-8.29107489735013,4.6694,TRUE
0.0134323549463286,397.27005,7.58389298864168,10.0142,TRUE
0.0134722486839775,548.69512,6.65432022859052,0.6854,TRUE
0.0134853750801688,434.26536,7.39216355900545,8.7249,TRUE
0.0135254292435476,269.07428,8.4515719515064,4.7733,TRUE
0.0135421640686048,217.04605,4.68868504411384,5.9688,TRUE
0.0135465905380601,242.09037,8.5021567355678,2.2321,TRUE
0.0135468247983314,635.99267,-7.92402900612152,4.6688,TRUE
0.0135575519832452,275.19931,7.64392653854417,7.1856,TRUE
0.0135748294287958,482.32227,-7.69221897982139,9.3671,TRUE
0.0135848389238766,422.08876,-6.27567527801706,3.9496,TRUE
0.0135926892044947,235.16809,4.79680293461069,7.93,TRUE
0.0136143193787595,225.10873,7.08115159626047,6.0771,TRUE
0.0136281436557328,265.25142,4.9878752077581,10.0186,TRUE
0.0136417626592037,438.29615,8.38960615161532,9.2743,TRUE
0.0136663296552126,359.23204,4.21896479295916,6.1831,TRUE
0.0136994947568111,450.73766,8.0401720016632,0.6947,TRUE
0.0137126150118886,487.35877,6.06297930619885,9.334,TRUE
0.0137728915654072,441.14886,-8.13382778875052,4.2568,TRUE
0.0138213296216819,566.2777,7.93836549077629,5.3402,TRUE
0.013837686178719,303.11904,7.71224181976524,5.7349,TRUE
0.0138501091174026,354.28445,7.66708631281892,9.1671,TRUE
0.0138733000971645,337.14592,6.7875024327272,9.3268,TRUE
0.0138836703910846,585.292,-5.7638988096936,4.3363,TRUE
0.0138861513266015,386.04356,8.31103551754147,4.7668,TRUE
0.0138900771044489,361.32033,4.38552388626139,10.0201,TRUE
0.0139237723872391,348.28819,6.54970435826582,6.4292,TRUE
0.0139929999260627,521.88379,-6.61094454284023,9.532,TRUE
0.0140006486925527,650.43766,-7.01732278050817,10.2696,TRUE
0.0140751522086459,632.32274,-6.02703610686106,4.0699,TRUE
0.0141029451384919,526.75557,6.63845735959464,0.67,TRUE
0.0141625107709018,427.35551,4.1702473809695,10.1537,TRUE
0.0141737987514342,425.24917,5.50722304342319,6.9545,TRUE
0.0142474603981772,356.24658,4.19796204602715,7.0796,TRUE
0.0142707616800337,259.1163,8.03719397878142,5.4057,TRUE
0.0142885923044134,467.37273,-6.40113694410961,10.1316,TRUE
0.0143504196285353,501.30164,5.00455809876906,6.9716,TRUE
0.0143658035348445,288.19006,-7.77619933846067,3.9027,TRUE
0.0144428579835919,321.20875,6.48059992176066,9.9551,TRUE
0.0144514061456848,435.1351,4.57249666470103,5.1229,TRUE
0.0145008851557834,261.92679,6.2875550604171,0.7299,TRUE
0.0145094813186463,407.23888,-4.31806232552378,7.3837,TRUE
0.0145490032126169,464.73389,7.51930868215375,0.6841,TRUE
0.0145843564615642,399.32329,4.35843833293475,9.2114,TRUE
0.0145893593209209,245.22522,-6.65461912348684,8.7249,TRUE
0.0146165477159476,351.24875,4.20659099134642,6.1819,TRUE
0.0146206038489366,656.70944,7.91233994958462,0.6658,TRUE
0.0146262001784001,236.12717,8.16851112514067,5.9156,TRUE
0.0146561354606263,300.19045,-5.16337738922389,4.0278,TRUE
0.014681125660848,408.21102,-4.50782398948161,5.0131,TRUE
0.0147326906663139,110.04812,7.88567664958372,1.2298,TRUE
0.0147374404649544,337.2722,-7.36182892258823,8.7236,TRUE
0.0147541678482422,317.06422,-6.2083981963248,5.9008,TRUE
0.0148020459502976,124.03835,7.66402002572283,0.972,TRUE
0.0148021323640393,122.92353,8.08113890156089,0.6767,TRUE
0.0148780664242929,405.82782,5.11372841028221,0.6616,TRUE
0.0148849624154691,852.98101,7.96113243745248,5.0283,TRUE
0.0148895241000793,352.10563,7.79738578114945,4.7672,TRUE
0.0149059844284257,394.90215,-7.64287747920632,3.9693,TRUE
0.0149116079240738,263.2358,4.10896220635243,9.5828,TRUE
0.0149243901157564,400.18162,4.13595647320578,9.0979,TRUE
0.0149298106548825,531.95373,-6.57746618103884,4.6323,TRUE
0.0149344656696822,636.66128,-7.71419682242149,4.6692,TRUE
0.0149641834912966,325.23597,6.23809397891265,6.6124,TRUE
0.014971814648774,187.13168,5.53265526465213,7.8565,TRUE
0.0149994940775173,250.21296,5.2291196456683,8.7087,TRUE
0.0150073046465577,431.34045,7.96690258079726,9.9653,TRUE
0.0150311323912029,279.23071,5.63221367649772,8.3792,TRUE
0.0150352265532045,640.3437,-6.21993408247339,8.6904,TRUE
0.0150526144612558,151.1107,6.93902378043792,6.8184,TRUE
0.0150563339766362,205.02479,7.05936851916442,4.7743,TRUE
0.0150598832697649,284.14627,-4.10272715796498,1.8205,TRUE
0.0151087177864363,400.2678,5.9193711501046,6.273,TRUE
0.0151089069648306,327.19438,-6.31499182843881,10.3037,TRUE
0.0151123597438004,428.72869,-7.67964313648059,4.1437,TRUE
0.0151502767345822,405.28322,6.61560274422927,7.1809,TRUE
0.015154894899874,224.1247,8.01242367348484,5.7635,TRUE
0.0151688290877179,459.09037,7.75250351723561,2.3118,TRUE
0.015190479091485,441.13538,-4.07392973650447,3.954,TRUE
0.0152125928281916,333.2387,4.15370934290356,8.9322,TRUE
0.0152157372806437,302.2442,4.09028410721444,9.1325,TRUE
0.0152288528631134,815.32844,-5.86320720115186,7.455,TRUE
0.0152458512390414,166.98385,4.92229246542461,10.765,TRUE
0.0152886210683141,274.10889,7.19687138740354,0.9458,TRUE
0.0153236817295147,520.25655,-4.75021324668476,9.5215,TRUE
0.015342740492906,335.21792,4.74656245050936,7.8478,TRUE
0.0153616588714047,572.74848,7.85464721236823,0.6646,TRUE
0.0153757265640745,637.44559,7.7309697639238,8.5317,TRUE
0.0154308316045695,221.11589,7.94109237643786,5.6369,TRUE
0.0154537192162725,283.15049,6.95064512605547,6.3071,TRUE
0.0154658904571043,790.57996,7.47296029292574,0.6959,TRUE
0.0155018330563087,417.23832,-6.68299602841692,10.0195,TRUE
0.0155061063380525,674.80762,5.86482129617064,0.8199,TRUE
0.0155539099912752,352.24478,7.90865950621422,6.386,TRUE
0.0155592148212837,382.92683,-7.59161026217691,0.6264,TRUE
0.015565690647395,122.09549,6.21579250128045,1.7188,TRUE
0.0155802959837154,356.28353,-5.55202837197977,8.6101,TRUE
0.0155805364471385,404.2203,-6.54784630443537,4.4172,TRUE
0.0155998401200449,221.07335,-6.58283753032098,3.9177,TRUE
0.0156121563632842,642.48929,5.64706157279987,6.8384,TRUE
0.0156189955445541,279.23068,5.80939280211976,9.4987,TRUE
0.0156301199794523,338.3406,7.1536341998484,10.8869,TRUE
0.0156354440770031,145.04854,6.52429282041846,1.3537,TRUE
0.0157053541810306,382.31005,7.59368271772266,9.6287,TRUE
0.0157091986106529,333.18758,4.1127002797752,8.4918,TRUE
0.0157351107418883,289.05786,7.74628471984399,2.2608,TRUE
0.0157409704264754,523.27418,6.99351953059346,4.6696,TRUE
0.0157441778848219,921.78818,-5.66073116229737,4.9324,TRUE
0.0157590452911667,328.96769,-6.0764204314687,0.6282,TRUE
0.0157923849514307,336.1817,4.4483849717808,9.1234,TRUE
0.015809311500753,310.30927,6.90406824733622,10.0479,TRUE
0.0158504224513031,207.13687,7.40359418530641,5.0571,TRUE
0.0158563983217741,209.15245,5.44490859640054,7.3459,TRUE
0.0158615652913574,355.02946,-5.86359875241586,0.9818,TRUE
0.0158664622069631,175.02671,7.64034782401218,1.3162,TRUE
0.0158804268817726,287.12457,-4.84253980318989,5.643,TRUE
0.0158908654629014,618.34388,-5.95718792245526,8.9877,TRUE
0.0159106761364136,452.73551,6.81161100832708,0.6966,TRUE
0.0159141298959321,249.16074,-4.78067091543457,5.6067,TRUE
0.0159169730793144,462.76752,-5.84511010413765,5.2792,TRUE
0.0159528678725516,352.08027,7.73195233197837,1.1695,TRUE
0.0159535432579,413.11929,4.96350298637311,5.3711,TRUE
0.0159551761354981,634.65477,7.31135595920495,0.6866,TRUE
0.0159696232956509,139.12203,7.81068031922396,2.1111,TRUE
0.0159925598979685,394.17896,6.94427909567494,8.5475,TRUE
0.015994503527192,307.22522,7.25642603813265,9.0151,TRUE
0.0160579524703237,356.2856,-4.09205106971011,8.723,TRUE
0.0160592943362112,341.17736,6.31852902715259,9.9456,TRUE
0.0160654276487564,607.213,4.669441813767,5.9005,TRUE
0.0160788134619441,620.39717,4.01150033277461,5.6167,TRUE
0.0160928712465274,792.34921,7.75556338863264,6.1317,TRUE
0.0161549051512463,706.58026,-4.37981944510292,7.6202,TRUE
0.016157818238642,200.97196,-4.20644884874795,0.6219,TRUE
0.016165127344499,316.2217,-7.11368058209901,4.7411,TRUE
0.0161738167976658,696.3462,-6.37155875808003,8.463,TRUE
0.016222454387059,188.06922,7.75105931712199,4.8675,TRUE
0.0162659078192746,186.04296,7.09233430123518,4.7705,TRUE
0.0162756999049165,535.15167,7.50844506726275,1.0014,TRUE
0.0162777897491659,189.05118,7.72944347075989,4.774,TRUE
0.0162828200112505,411.1978,-4.67700765852929,4.7748,TRUE
0.0162829199982223,427.2507,-5.45468190300769,4.6641,TRUE
0.0162878146373703,1013.65166,-7.6663628236219,9.7571,TRUE
0.0163149073875357,211.1065,7.66620278895859,2.0456,TRUE
0.0163202850943085,367.28052,4.73499968828905,9.6811,TRUE
0.0163209832103171,455.11452,-6.86012793792704,0.7587,TRUE
0.0163229131858333,279.16895,-7.5132827365549,4.624,TRUE
0.0163327055065225,366.09355,-6.35163663439383,1.6195,TRUE
0.0163338241531888,338.11979,-4.27590811321884,1.659,TRUE
0.0163340770846222,771.45388,-3.99533401753515,6.6318,TRUE
0.016375333435815,259.08415,4.93861133631063,5.6358,TRUE
0.0163854429392107,171.13775,6.4460826889856,8.5386,TRUE
0.0163858687569168,497.27027,-5.47425908906591,6.8791,TRUE
0.0164035123154174,316.22006,-6.54000787761531,3.9721,TRUE
0.0164283818982418,381.26045,7.57087528015387,8.8858,TRUE
0.0164481140589074,345.21187,-7.20847850319172,4.3135,TRUE
